account_id,timestamp,amount_inr,channel,counterparty_id,direction,tx_location_lat,tx_location_lon,tx_location_city,tx_location_state,tx_location_country
ACC00078,2026-06-23T03:33:41.397957,7300.43,UPI_ECOM,MER0020,DEBIT,,,,,
ACC00078,2026-06-14T16:10:08.988662,1589.07,CARD_ECOM,MER0030,DEBIT,,,,,
ACC00078,2026-06-21T09:36:16.467418,3756.95,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00078,2026-06-30T11:43:52.429335,1303.01,WALLET,MER0016,DEBIT,,,,,
ACC00078,2026-07-26T23:48:33.985700,7944.24,WALLET,MER0039,DEBIT,,,,,
ACC00078,2026-08-12T10:55:07.092220,6694.79,UPI_ECOM,MER0031,DEBIT,,,,,
ACC00078,2026-06-29T03:59:51.870142,784.16,WALLET,MER0037,DEBIT,,,,,
ACC00078,2026-06-21T22:16:23.446991,7977.6,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00078,2026-06-17T06:22:12.166709,5521.23,WALLET,MER0003,DEBIT,,,,,
ACC00078,2026-06-17T23:47:52.820803,4867.93,WALLET,MER0036,DEBIT,,,,,
ACC00078,2026-06-30T03:29:47.633947,529.66,CARD_ECOM,MER0024,DEBIT,,,,,
ACC00078,2026-06-15T23:55:15.172265,4431.22,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00079,2026-07-23T04:10:32.755143,5326.67,WALLET,MER0012,DEBIT,,,,,
ACC00079,2026-07-13T06:21:26.261085,8504.74,CARD_ECOM,MER0005,DEBIT,,,,,
ACC00079,2026-08-27T21:01:04.916573,5870.48,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00080,2026-08-10T01:39:07.327782,7179.92,CARD_ECOM,MER0001,DEBIT,,,,,
ACC00080,2026-06-16T18:14:24.397312,1874.8,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00080,2026-07-13T06:18:20.996748,4481.04,CARD_ECOM,MER0037,DEBIT,,,,,
ACC00080,2026-07-29T16:03:43.800355,8869.93,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00080,2026-08-20T23:12:48.285225,5226.7,CARD_ECOM,MER0009,DEBIT,,,,,
ACC00080,2026-06-18T05:31:58.517766,4270.19,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00080,2026-08-14T09:05:08.857925,6738.75,CARD_POS,MER0034,DEBIT,,,,,
ACC00080,2026-08-14T10:46:58.935177,2156.89,CARD_ECOM,MER0028,DEBIT,,,,,
ACC00080,2026-08-20T14:26:47.629628,5119.3,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00081,2026-08-05T08:36:15.816308,2742.63,UPI_ECOM,MER0021,DEBIT,,,,,
ACC00081,2026-08-21T18:34:08.112244,1358.03,CARD_ECOM,MER0000,DEBIT,,,,,
ACC00081,2026-08-22T09:57:14.598663,1383.53,CARD_ECOM,MER0001,DEBIT,,,,,
ACC00081,2026-07-10T00:10:18.585292,8085.6,UPI_ECOM,MER0018,DEBIT,,,,,
ACC00081,2026-07-16T23:31:28.450381,3167.77,CARD_POS,MER0010,DEBIT,,,,,
ACC00081,2026-07-12T16:04:12.124891,1628.9,WALLET,MER0016,DEBIT,,,,,
ACC00081,2026-08-24T00:26:10.357089,1863.91,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00081,2026-08-03T06:05:42.822143,6739.16,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00081,2026-06-11T02:45:22.329934,4587.82,WALLET,MER0039,DEBIT,,,,,
ACC00081,2026-06-16T01:58:40.530234,3675.68,UPI_ECOM,MER0038,DEBIT,,,,,
ACC00081,2026-07-01T02:17:37.289781,4083.85,WALLET,MER0004,DEBIT,,,,,
ACC00081,2026-07-28T23:50:00.742340,7523.51,CARD_POS,MER0000,DEBIT,,,,,
ACC00082,2026-06-11T13:56:01.035631,6111.7,WALLET,MER0038,DEBIT,,,,,
ACC00082,2026-08-13T08:43:15.317267,2574.79,CARD_ECOM,MER0038,DEBIT,,,,,
ACC00082,2026-08-08T19:41:52.254406,3427.06,WALLET,MER0017,DEBIT,,,,,
ACC00082,2026-07-12T11:32:39.861752,7051.12,CARD_POS,MER0021,DEBIT,,,,,
ACC00082,2026-08-20T11:53:09.287085,8889.81,WALLET,MER0036,DEBIT,,,,,
ACC00082,2026-07-31T05:03:26.802860,2436.14,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00082,2026-07-26T00:55:14.482112,7868.69,WALLET,MER0036,DEBIT,,,,,
ACC00082,2026-06-15T09:17:54.194008,2503.92,WALLET,MER0019,DEBIT,,,,,
ACC00083,2026-06-09T02:03:00.023811,3802.53,CARD_POS,MER0024,DEBIT,,,,,
ACC00083,2026-07-08T16:50:44.177711,3393.96,WALLET,MER0022,DEBIT,,,,,
ACC00083,2026-07-07T02:27:31.284600,3916.48,UPI_ECOM,MER0037,DEBIT,,,,,
ACC00083,2026-08-26T19:04:30.169907,3894.02,CARD_POS,MER0013,DEBIT,,,,,
ACC00083,2026-07-02T04:36:08.368972,335.58,WALLET,MER0031,DEBIT,,,,,
ACC00083,2026-07-24T06:09:52.372993,1207.39,CARD_POS,MER0029,DEBIT,,,,,
ACC00083,2026-06-21T19:28:52.586555,1334.89,CARD_POS,MER0006,DEBIT,,,,,
ACC00083,2026-06-18T17:31:58.349547,1336.62,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00083,2026-07-08T22:55:45.894915,4205.82,WALLET,MER0030,DEBIT,,,,,
ACC00083,2026-07-30T02:03:59.670512,4311.95,CARD_ECOM,MER0019,DEBIT,,,,,
ACC00084,2026-06-04T18:02:51.890801,8374.11,WALLET,MER0002,DEBIT,,,,,
ACC00084,2026-08-25T13:52:33.211260,5762.44,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00084,2026-08-04T02:16:39.432273,839.9,CARD_ECOM,MER0028,DEBIT,,,,,
ACC00084,2026-08-26T22:59:59.732780,7238.33,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00084,2026-06-21T05:38:08.189241,7996.3,WALLET,MER0023,DEBIT,,,,,
ACC00084,2026-07-08T03:09:03.466413,6822.78,WALLET,MER0001,DEBIT,,,,,
ACC00084,2026-06-24T04:09:48.134498,2873.18,CARD_ECOM,MER0002,DEBIT,,,,,
ACC00084,2026-07-01T15:08:22.991920,5753.81,CARD_POS,MER0036,DEBIT,,,,,
ACC00084,2026-06-23T18:00:13.832267,1420.94,CARD_POS,MER0025,DEBIT,,,,,
ACC00084,2026-08-03T09:57:41.872622,4124.58,CARD_ECOM,MER0017,DEBIT,,,,,
ACC00084,2026-06-23T08:51:27.204587,3472.05,WALLET,MER0005,DEBIT,,,,,
ACC00084,2026-06-08T00:10:57.187879,4602.25,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00085,2026-06-04T20:09:46.491521,4458.17,WALLET,MER0037,DEBIT,,,,,
ACC00085,2026-06-28T22:38:15.873423,3509.41,WALLET,MER0038,DEBIT,,,,,
ACC00085,2026-08-27T18:59:02.135332,6530.13,CARD_POS,MER0025,DEBIT,,,,,
ACC00086,2026-07-29T05:22:18.640865,7598.41,CARD_ECOM,MER0039,DEBIT,,,,,
ACC00086,2026-07-07T00:42:35.507366,2067.8,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00086,2026-07-20T02:54:46.596520,8221.82,CARD_POS,MER0021,DEBIT,,,,,
ACC00086,2026-08-13T20:39:03.362805,8010.69,CARD_POS,MER0024,DEBIT,,,,,
ACC00086,2026-07-13T08:24:19.343632,6859.98,CARD_ECOM,MER0025,DEBIT,,,,,
ACC00086,2026-08-03T03:06:45.092126,8434.25,CARD_ECOM,MER0005,DEBIT,,,,,
ACC00086,2026-06-26T04:32:51.595833,7026.04,CARD_POS,MER0024,DEBIT,,,,,
ACC00086,2026-08-03T05:57:45.335001,2310.54,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00086,2026-06-11T05:39:01.924294,4232.76,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00086,2026-06-06T11:23:42.624621,6143.46,CARD_POS,MER0002,DEBIT,,,,,
ACC00087,2026-07-19T15:56:59.512113,1339.62,UPI_ECOM,MER0023,DEBIT,,,,,
ACC00087,2026-06-29T10:14:31.471766,5193.44,WALLET,MER0023,DEBIT,,,,,
ACC00087,2026-07-06T20:38:31.814095,2129.02,CARD_POS,MER0012,DEBIT,,,,,
ACC00087,2026-07-26T10:05:08.662438,320.51,CARD_POS,MER0006,DEBIT,,,,,
ACC00087,2026-06-26T00:11:10.539905,4199.25,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00087,2026-08-28T07:04:05.106891,4321.71,CARD_POS,MER0035,DEBIT,,,,,
ACC00087,2026-07-16T15:07:28.462867,5950.29,WALLET,MER0028,DEBIT,,,,,
ACC00087,2026-06-29T16:36:09.141695,4979.95,UPI_ECOM,MER0020,DEBIT,,,,,
ACC00087,2026-07-20T13:56:32.040291,7242.53,WALLET,MER0009,DEBIT,,,,,
ACC00087,2026-08-17T14:49:06.157561,1826.79,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00088,2026-08-28T03:01:20.649151,3011.69,CARD_POS,MER0024,DEBIT,,,,,
ACC00088,2026-07-17T18:09:46.234195,2311.54,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00088,2026-07-10T00:43:31.179705,4409.84,UPI_ECOM,MER0029,DEBIT,,,,,
ACC00088,2026-07-05T17:07:44.843777,2678.72,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00088,2026-08-09T13:17:34.629155,5849.66,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00089,2026-08-21T11:30:39.625231,4852.71,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00089,2026-06-30T17:32:47.972671,3747.79,UPI_ECOM,MER0010,DEBIT,,,,,
ACC00089,2026-07-13T00:58:19.606745,3923.86,CARD_POS,MER0024,DEBIT,,,,,
ACC00089,2026-08-07T13:35:58.481731,853.26,WALLET,MER0013,DEBIT,,,,,
ACC00089,2026-07-03T07:42:37.514251,5031.88,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00089,2026-06-05T01:31:15.468706,8433.66,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00089,2026-08-14T11:24:52.553310,4989.6,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00089,2026-07-06T16:08:20.513331,5368.26,WALLET,MER0029,DEBIT,,,,,
ACC00089,2026-08-08T19:18:40.958132,6406.38,CARD_ECOM,MER0012,DEBIT,,,,,
ACC00089,2026-08-01T00:48:06.616234,8113.41,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00089,2026-08-27T12:39:17.890716,3312.4,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00089,2026-07-07T10:51:14.114742,1414.43,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00090,2026-07-29T04:16:39.269295,4795.37,UPI_ECOM,MER0024,DEBIT,,,,,
ACC00090,2026-08-02T07:24:12.872333,4062.67,WALLET,MER0023,DEBIT,,,,,
ACC00090,2026-07-03T22:12:04.108385,490.16,CARD_POS,MER0028,DEBIT,,,,,
ACC00090,2026-06-29T17:42:36.065499,8404.71,UPI_ECOM,MER0011,DEBIT,,,,,
ACC00090,2026-08-26T12:03:15.863302,4309.37,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00090,2026-07-06T08:15:49.272921,1065.64,CARD_POS,MER0029,DEBIT,,,,,
ACC00091,2026-08-21T00:35:36.677496,3964.58,CARD_POS,MER0034,DEBIT,,,,,
ACC00091,2026-07-01T05:26:11.583666,8051.92,CARD_ECOM,MER0021,DEBIT,,,,,
ACC00091,2026-06-20T20:16:58.390410,4573.05,CARD_POS,MER0037,DEBIT,,,,,
ACC00092,2026-08-29T12:30:23.253351,951.68,CARD_ECOM,MER0017,DEBIT,,,,,
ACC00092,2026-07-29T02:49:35.467672,421.97,WALLET,MER0024,DEBIT,,,,,
ACC00092,2026-06-10T11:45:59.036721,6583.85,WALLET,MER0030,DEBIT,,,,,
ACC00092,2026-06-05T00:07:37.243672,6413.01,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00092,2026-06-12T16:52:49.009445,4544.93,WALLET,MER0038,DEBIT,,,,,
ACC00092,2026-07-02T21:55:08.944425,991.56,UPI_ECOM,MER0013,DEBIT,,,,,
ACC00092,2026-07-30T18:44:49.022169,1486.6,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00092,2026-08-19T05:28:00.482291,6450.8,CARD_POS,MER0001,DEBIT,,,,,
ACC00092,2026-07-06T02:45:49.200271,5494.03,UPI_ECOM,MER0023,DEBIT,,,,,
ACC00092,2026-06-29T05:48:03.576511,2443.34,WALLET,MER0010,DEBIT,,,,,
ACC00092,2026-07-23T02:58:42.954660,2972.35,CARD_POS,MER0026,DEBIT,,,,,
ACC00093,2026-07-01T17:43:38.190880,2822.81,WALLET,MER0014,DEBIT,,,,,
ACC00093,2026-08-09T21:34:13.798229,8982.41,UPI_ECOM,MER0005,DEBIT,,,,,
ACC00093,2026-08-01T16:24:33.384479,4805.35,WALLET,MER0017,DEBIT,,,,,
ACC00093,2026-06-21T04:54:06.866745,4153.45,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00093,2026-08-19T23:17:08.430415,4167.87,CARD_ECOM,MER0007,DEBIT,,,,,
ACC00093,2026-06-09T22:51:13.401226,3994.25,WALLET,MER0004,DEBIT,,,,,
ACC00093,2026-08-25T08:37:15.292792,8752.75,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00094,2026-07-02T01:46:16.235211,6998.78,WALLET,MER0006,DEBIT,,,,,
ACC00094,2026-06-28T22:17:40.141561,4777.88,WALLET,MER0000,DEBIT,,,,,
ACC00094,2026-07-25T12:30:18.948674,4834.45,CARD_POS,MER0005,DEBIT,,,,,
ACC00094,2026-07-01T17:19:17.626752,307.89,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00094,2026-06-02T20:00:17.025007,1010.84,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00094,2026-07-25T21:50:07.656711,2742.53,UPI_ECOM,MER0029,DEBIT,,,,,
ACC00094,2026-06-08T15:08:32.300415,5783.9,CARD_ECOM,MER0021,DEBIT,,,,,
ACC00094,2026-07-07T19:19:43.104182,5949.31,WALLET,MER0022,DEBIT,,,,,
ACC00094,2026-06-17T10:13:15.456577,2641.65,CARD_ECOM,MER0035,DEBIT,,,,,
ACC00095,2026-07-17T18:54:37.191238,4131.24,WALLET,MER0011,DEBIT,,,,,
ACC00095,2026-07-26T18:02:35.188737,7816.81,WALLET,MER0004,DEBIT,,,,,
ACC00095,2026-07-16T13:02:42.903817,8477.62,CARD_POS,MER0008,DEBIT,,,,,
ACC00095,2026-07-14T16:30:56.344975,8189.08,CARD_POS,MER0023,DEBIT,,,,,
ACC00095,2026-08-01T22:55:29.184151,678.61,WALLET,MER0004,DEBIT,,,,,
ACC00096,2026-06-29T12:49:35.487533,7266.51,CARD_POS,MER0030,DEBIT,,,,,
ACC00096,2026-07-05T09:11:31.607062,5609.39,CARD_ECOM,MER0008,DEBIT,,,,,
ACC00096,2026-06-15T18:32:14.258640,466.48,CARD_ECOM,MER0008,DEBIT,,,,,
ACC00096,2026-08-06T21:31:51.927805,7747.2,CARD_ECOM,MER0030,DEBIT,,,,,
ACC00096,2026-06-03T22:14:01.297742,6706.97,WALLET,MER0015,DEBIT,,,,,
ACC00096,2026-08-20T10:22:24.496816,6650.01,CARD_ECOM,MER0033,DEBIT,,,,,
ACC00096,2026-08-05T05:51:57.141597,8382.73,WALLET,MER0037,DEBIT,,,,,
ACC00096,2026-07-27T20:04:04.160965,1556.41,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00096,2026-07-22T06:11:31.486300,1574.66,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00096,2026-06-27T00:41:35.488221,3715.92,CARD_POS,MER0032,DEBIT,,,,,
ACC00096,2026-08-02T04:09:16.141967,5605.57,WALLET,MER0032,DEBIT,,,,,
ACC00097,2026-08-19T04:33:07.487303,5545.26,WALLET,MER0006,DEBIT,,,,,
ACC00097,2026-08-19T05:19:55.512564,4942.4,WALLET,MER0013,DEBIT,,,,,
ACC00097,2026-07-28T07:27:52.041596,4112.85,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00097,2026-08-02T00:46:52.968434,6688.2,CARD_POS,MER0035,DEBIT,,,,,
ACC00097,2026-06-27T07:51:07.547586,3840.52,WALLET,MER0007,DEBIT,,,,,
ACC00097,2026-08-20T10:49:32.922058,8266.01,CARD_ECOM,MER0025,DEBIT,,,,,
ACC00097,2026-06-11T11:20:47.062717,6702.25,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00097,2026-07-03T07:13:45.203080,8308.19,WALLET,MER0035,DEBIT,,,,,
ACC00097,2026-08-18T19:54:08.489225,8952.82,CARD_POS,MER0028,DEBIT,,,,,
ACC00097,2026-06-19T19:28:38.590262,1997.74,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00098,2026-07-15T05:31:40.926964,3638.83,CARD_POS,MER0032,DEBIT,,,,,
ACC00098,2026-07-05T23:23:21.661535,612.87,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00098,2026-08-27T03:00:41.034390,6625.3,WALLET,MER0037,DEBIT,,,,,
ACC00098,2026-08-22T15:44:56.603049,8125.71,UPI_ECOM,MER0016,DEBIT,,,,,
ACC00098,2026-07-09T08:14:19.964522,2399.23,CARD_POS,MER0016,DEBIT,,,,,
ACC00098,2026-07-18T13:55:56.860116,464.76,CARD_POS,MER0024,DEBIT,,,,,
ACC00098,2026-08-02T06:14:00.284638,2844.4,CARD_POS,MER0035,DEBIT,,,,,
ACC00098,2026-08-27T05:50:14.999394,6677.45,UPI_ECOM,MER0020,DEBIT,,,,,
ACC00098,2026-06-08T02:14:23.084176,860.5,CARD_POS,MER0028,DEBIT,,,,,
ACC00098,2026-06-25T12:18:43.418666,2413.68,CARD_ECOM,MER0011,DEBIT,,,,,
ACC00098,2026-07-04T02:24:02.893665,8800.95,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00098,2026-08-18T18:26:40.042169,8726.46,WALLET,MER0021,DEBIT,,,,,
ACC00099,2026-08-31T11:49:49.755816,4907.4,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00099,2026-08-11T01:31:32.449894,3465.56,CARD_POS,MER0007,DEBIT,,,,,
ACC00099,2026-08-11T08:27:47.846048,8137.19,CARD_POS,MER0031,DEBIT,,,,,
ACC00099,2026-08-18T09:18:42.375397,4201.08,CARD_ECOM,MER0019,DEBIT,,,,,
ACC00099,2026-08-19T08:37:40.784925,2983.64,CARD_POS,MER0003,DEBIT,,,,,
ACC00099,2026-07-24T17:03:46.481804,7266.06,CARD_ECOM,MER0025,DEBIT,,,,,
ACC00099,2026-06-30T04:51:58.650569,7588.66,WALLET,MER0016,DEBIT,,,,,
ACC00099,2026-08-16T14:12:51.241550,2330.7,WALLET,MER0023,DEBIT,,,,,
ACC00099,2026-06-04T03:59:02.427286,1599.92,CARD_POS,MER0036,DEBIT,,,,,
ACC00099,2026-07-31T02:16:10.070134,1885.4,WALLET,MER0037,DEBIT,,,,,
ACC00099,2026-08-13T01:50:57.429540,4920.14,UPI_ECOM,MER0005,DEBIT,,,,,
ACC00099,2026-07-21T17:36:18.228237,2647.03,UPI_ECOM,MER0038,DEBIT,,,,,
ACC00100,2026-08-01T06:30:59.509180,5361.97,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00100,2026-08-26T18:26:39.416274,5330.41,UPI_ECOM,MER0022,DEBIT,,,,,
ACC00100,2026-07-13T08:13:44.408504,5970.93,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00100,2026-08-03T21:12:36.396637,5457.46,WALLET,MER0027,DEBIT,,,,,
ACC00100,2026-07-31T21:17:43.689530,2317.43,CARD_ECOM,MER0014,DEBIT,,,,,
ACC00100,2026-06-05T03:47:01.296669,3187.41,CARD_POS,MER0000,DEBIT,,,,,
ACC00100,2026-07-20T18:26:15.173238,8087.02,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00100,2026-07-30T02:59:25.269273,844.62,UPI_ECOM,MER0023,DEBIT,,,,,
ACC00100,2026-06-24T14:19:27.913909,1715.31,CARD_POS,MER0031,DEBIT,,,,,
ACC00100,2026-08-01T09:59:30.623971,5361.38,CARD_POS,MER0016,DEBIT,,,,,
ACC00101,2026-06-14T20:49:52.625355,4754.54,CARD_ECOM,MER0008,DEBIT,,,,,
ACC00101,2026-08-06T13:01:59.491406,2597.35,UPI_ECOM,MER0001,DEBIT,,,,,
ACC00101,2026-06-28T15:31:52.420666,5885.88,WALLET,MER0022,DEBIT,,,,,
ACC00101,2026-06-11T01:11:21.276337,8898.31,CARD_POS,MER0014,DEBIT,,,,,
ACC00101,2026-07-22T10:50:36.910644,1196.77,WALLET,MER0034,DEBIT,,,,,
ACC00101,2026-06-14T01:59:07.378435,1850.02,WALLET,MER0028,DEBIT,,,,,
ACC00102,2026-08-15T18:54:51.538363,6088.99,CARD_POS,MER0037,DEBIT,,,,,
ACC00102,2026-06-19T16:20:23.041385,6878.63,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00102,2026-08-07T07:39:59.659374,5355.82,CARD_POS,MER0027,DEBIT,,,,,
ACC00102,2026-06-25T23:30:23.288252,898.14,WALLET,MER0033,DEBIT,,,,,
ACC00102,2026-06-28T03:07:45.154858,3013.24,WALLET,MER0012,DEBIT,,,,,
ACC00102,2026-08-16T16:03:06.574289,3371.96,WALLET,MER0033,DEBIT,,,,,
ACC00102,2026-06-07T05:11:42.044684,8556.13,CARD_ECOM,MER0005,DEBIT,,,,,
ACC00102,2026-07-29T07:54:15.308579,6514.64,WALLET,MER0011,DEBIT,,,,,
ACC00103,2026-07-01T12:17:00.911275,8791.62,CARD_POS,MER0020,DEBIT,,,,,
ACC00103,2026-07-26T05:16:44.503161,2900.31,WALLET,MER0027,DEBIT,,,,,
ACC00103,2026-07-10T08:32:33.639379,6638.32,WALLET,MER0006,DEBIT,,,,,
ACC00103,2026-06-05T23:33:09.470822,470.27,CARD_ECOM,MER0003,DEBIT,,,,,
ACC00103,2026-08-11T01:59:00.146739,1711.61,WALLET,MER0011,DEBIT,,,,,
ACC00103,2026-07-16T12:40:57.862282,8375.68,WALLET,MER0028,DEBIT,,,,,
ACC00103,2026-08-09T21:19:07.898188,6132.27,UPI_ECOM,MER0028,DEBIT,,,,,
ACC00103,2026-07-22T22:15:44.148957,2143.26,CARD_ECOM,MER0011,DEBIT,,,,,
ACC00103,2026-07-13T08:25:33.144498,2135.37,UPI_ECOM,MER0017,DEBIT,,,,,
ACC00103,2026-07-26T00:43:45.231165,4263.98,CARD_ECOM,MER0028,DEBIT,,,,,
ACC00104,2026-06-07T04:15:58.604977,4624.43,UPI_ECOM,MER0029,DEBIT,,,,,
ACC00104,2026-06-26T22:17:02.874209,561.84,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00104,2026-08-01T09:12:35.197182,8787.0,WALLET,MER0024,DEBIT,,,,,
ACC00104,2026-07-02T04:15:35.717557,7252.42,WALLET,MER0021,DEBIT,,,,,
ACC00105,2026-07-18T04:48:42.105486,8571.06,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00105,2026-07-28T02:47:14.825656,6382.93,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00105,2026-08-27T18:14:38.975821,4331.43,CARD_ECOM,MER0022,DEBIT,,,,,
ACC00105,2026-06-30T04:22:17.297367,4244.93,CARD_POS,MER0035,DEBIT,,,,,
ACC00105,2026-08-23T14:25:44.980793,8384.26,CARD_POS,MER0022,DEBIT,,,,,
ACC00105,2026-07-20T10:42:06.091065,6352.64,CARD_ECOM,MER0011,DEBIT,,,,,
ACC00105,2026-08-04T23:49:05.517160,3070.2,UPI_ECOM,MER0002,DEBIT,,,,,
ACC00105,2026-08-13T00:42:36.460506,810.1,CARD_POS,MER0032,DEBIT,,,,,
ACC00105,2026-06-05T23:55:54.044565,3946.07,CARD_ECOM,MER0029,DEBIT,,,,,
ACC00105,2026-08-21T20:38:30.086153,5519.54,WALLET,MER0019,DEBIT,,,,,
ACC00105,2026-08-04T12:05:51.643138,8654.09,UPI_ECOM,MER0020,DEBIT,,,,,
ACC00105,2026-07-24T09:22:19.392924,4900.97,WALLET,MER0016,DEBIT,,,,,
ACC00106,2026-06-14T06:10:41.453873,1829.35,CARD_ECOM,MER0011,DEBIT,,,,,
ACC00106,2026-06-26T10:55:41.958269,7670.72,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00106,2026-08-24T03:09:11.963908,2388.98,CARD_ECOM,MER0008,DEBIT,,,,,
ACC00107,2026-08-11T03:47:04.340706,3011.65,WALLET,MER0028,DEBIT,,,,,
ACC00107,2026-08-15T23:39:38.208018,7857.26,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00108,2026-08-24T20:56:50.460487,8884.12,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00108,2026-07-26T11:24:58.434387,8791.21,UPI_ECOM,MER0022,DEBIT,,,,,
ACC00108,2026-06-27T11:21:22.281429,7271.41,UPI_ECOM,MER0010,DEBIT,,,,,
ACC00108,2026-07-15T01:28:16.960917,3463.69,UPI_ECOM,MER0015,DEBIT,,,,,
ACC00108,2026-08-24T10:09:05.187153,5723.03,WALLET,MER0031,DEBIT,,,,,
ACC00108,2026-08-16T04:54:16.435504,4016.77,WALLET,MER0037,DEBIT,,,,,
ACC00108,2026-07-09T06:28:15.199260,3820.9,UPI_ECOM,MER0024,DEBIT,,,,,
ACC00108,2026-08-18T02:55:38.388287,5224.84,WALLET,MER0001,DEBIT,,,,,
ACC00108,2026-07-03T14:08:04.575857,8976.48,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00109,2026-06-10T21:48:26.248171,4341.91,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00109,2026-07-01T10:04:48.722505,450.44,CARD_POS,MER0009,DEBIT,,,,,
ACC00109,2026-08-13T00:52:09.402684,5117.88,UPI_ECOM,MER0015,DEBIT,,,,,
ACC00109,2026-08-22T03:07:58.229835,7646.14,CARD_ECOM,MER0005,DEBIT,,,,,
ACC00109,2026-08-06T23:25:16.245713,580.36,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00109,2026-08-12T11:15:40.871122,7182.54,CARD_POS,MER0021,DEBIT,,,,,
ACC00109,2026-07-07T07:22:44.651695,4038.67,CARD_POS,MER0009,DEBIT,,,,,
ACC00110,2026-08-13T12:55:41.247159,3164.06,CARD_POS,MER0005,DEBIT,,,,,
ACC00110,2026-07-12T22:17:53.359989,5080.37,CARD_POS,MER0011,DEBIT,,,,,
ACC00110,2026-08-24T19:34:30.142552,419.46,CARD_POS,MER0011,DEBIT,,,,,
ACC00111,2026-07-27T10:35:23.611434,648.84,CARD_ECOM,MER0012,DEBIT,,,,,
ACC00111,2026-07-10T21:37:31.729817,2302.77,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00111,2026-06-15T12:39:59.397042,4210.92,CARD_POS,MER0011,DEBIT,,,,,
ACC00111,2026-08-26T05:47:20.379138,5454.2,CARD_POS,MER0007,DEBIT,,,,,
ACC00111,2026-08-14T02:33:03.056679,8887.59,WALLET,MER0038,DEBIT,,,,,
ACC00111,2026-08-04T10:01:00.721738,2651.24,CARD_POS,MER0027,DEBIT,,,,,
ACC00111,2026-06-26T21:20:15.758142,4013.21,WALLET,MER0021,DEBIT,,,,,
ACC00111,2026-07-31T19:01:09.085580,7714.72,CARD_ECOM,MER0037,DEBIT,,,,,
ACC00112,2026-08-03T00:46:41.849103,6347.24,CARD_ECOM,MER0020,DEBIT,,,,,
ACC00112,2026-08-13T06:00:48.938714,6640.02,UPI_ECOM,MER0022,DEBIT,,,,,
